fold,run_id,route,duration_s,model_err_m,baseline_err_m,oracle_err_m,model_drift_pct
4,S-S3c#0,S/S3c,30.0,369.364,62.825,70.89,39.696
4,S-S3c#0,S/S3c,30.0,335.207,76.292,73.95,36.012
4,S-S3c#0,S/S3c,30.0,348.657,51.122,76.617,37.446
4,S-S3c#0,S/S3c,30.0,368.919,24.175,62.627,39.493
4,S-S3c#0,S/S3c,30.0,390.212,112.969,67.162,41.632
4,S-S3c#0,S/S3c,30.0,389.278,152.742,55.634,41.502
4,S-S3c#0,S/S3c,30.0,397.723,159.458,53.616,42.742
4,S-S3c#0,S/S3c,30.0,360.711,165.58,40.365,39.22
4,S-S3c#0,S/S3c,30.0,375.814,146.876,32.109,41.454
4,S-S3c#0,S/S3c,30.0,362.822,146.855,17.089,40.481
4,S-S3c#0,S/S3c,30.0,371.67,202.122,6.601,42.033
4,S-S3c#0,S/S3c,30.0,354.458,159.557,1.767,39.882
4,S-S3c#0,S/S3c,30.0,371.851,152.095,2.612,41.242
4,S-S3c#0,S/S3c,30.0,370.374,113.457,10.891,40.188
4,S-S3c#0,S/S3c,30.0,371.007,66.582,16.231,39.657
4,S-S3c#0,S/S3c,30.0,374.548,24.425,19.463,39.738
4,S-S3c#0,S/S3c,30.0,418.032,9.242,34.069,43.857
4,S-S3c#0,S/S3c,30.0,433.514,18.357,40.267,45.669
4,S-S3c#0,S/S3c,30.0,395.313,28.538,42.41,42.037
4,S-S3c#0,S/S3c,30.0,319.777,39.495,40.02,34.295
4,S-S3c#0,S/S3c,30.0,315.359,10.51,38.823,34.375
4,S-S3c#0,S/S3c,30.0,305.19,73.737,43.783,35.103
4,S-S3c#0,S/S3c,30.0,235.093,159.206,37.291,30.391
4,S-S3c#0,S/S3c,30.0,193.915,139.356,37.16,28.41
4,S-S3c#0,S/S3c,30.0,177.628,103.474,39.521,28.332
4,S-S3c#0,S/S3c,30.0,208.853,54.501,33.941,34.607
4,S-S3c#0,S/S3c,30.0,224.735,73.626,32.8,36.613
4,S-S3c#0,S/S3c,30.0,245.43,184.218,47.824,38.344
4,S-S3c#0,S/S3c,30.0,181.564,169.116,51.647,27.96
4,S-S3c#0,S/S3c,30.0,124.455,170.385,44.882,19.034
4,S-S3c#0,S/S3c,30.0,166.687,658.7,29.33,25.752
4,S-S3c#0,S/S3c,30.0,184.285,338.185,28.665,31.167
4,S-S3c#0,S/S3c,30.0,107.676,338.253,24.877,20.978
4,S-S3c#0,S/S3c,30.0,107.07,522.093,22.406,22.775
4,S-S3c#0,S/S3c,30.0,118.044,359.658,17.934,24.814
4,S-S3c#0,S/S3c,30.0,92.397,80.554,17.257,21.205
4,S-S3c#0,S/S3c,30.0,50.503,118.396,22.087,12.48
4,S-S3c#0,S/S3c,30.0,67.786,214.898,30.001,16.045
4,S-S3c#0,S/S3c,30.0,53.725,346.893,27.789,12.89
4,S-S3c#0,S/S3c,30.0,29.236,270.89,12.649,8.122
4,S-S3c#0,S/S3c,30.0,21.623,429.822,9.29,8.099
4,S-S3c#0,S/S3c,30.0,15.159,394.218,18.915,5.398
4,S-S3c#0,S/S3c,30.0,16.625,268.179,22.456,5.444
4,S-S3c#0,S/S3c,30.0,28.524,171.221,18.698,8.19
4,S-S3c#0,S/S3c,30.0,41.317,299.46,7.985,11.899
4,S-S3c#0,S/S3c,30.0,25.177,427.798,7.095,7.398
4,S-S3c#0,S/S3c,30.0,29.508,338.135,13.87,8.614
4,S-S3c#0,S/S3c,30.0,2.637,296.239,18.672,0.831
4,S-S3c#0,S/S3c,30.0,22.054,74.537,9.886,8.061
4,S-S3c#0,S/S3c,30.0,48.743,390.653,4.223,18.168
4,S-S3c#0,S/S3c,30.0,54.446,354.454,10.263,18.287
4,S-S3c#0,S/S3c,30.0,27.366,202.037,14.347,9.035
4,S-S3c#0,S/S3c,30.0,21.374,345.139,3.663,7.835
4,S-S3c#0,S/S3c,30.0,31.804,280.212,2.981,12.759
4,S-S3c#0,S/S3c,30.0,21.102,186.827,12.2,8.219
4,S-S3c#0,S/S3c,30.0,34.811,96.887,9.928,15.303
4,S-S3c#0,S/S3c,30.0,15.154,253.677,11.982,7.614
4,S-S3c#0,S/S3c,30.0,9.604,272.775,17.58,4.313
4,S-S3c#0,S/S3c,30.0,22.435,353.374,14.269,8.72
4,S-S3c#0,S/S3c,30.0,18.22,148.066,12.597,6.138
4,S-S3c#0,S/S3c,30.0,44.084,432.206,17.616,14.856
4,S-S3c#0,S/S3c,30.0,71.956,409.944,20.999,26.647
4,S-S3c#0,S/S3c,30.0,60.913,135.241,8.834,24.591
4,S-S3c#0,S/S3c,30.0,26.822,58.249,6.33,13.22
4,S-S3c#0,S/S3c,30.0,18.372,108.292,8.779,9.024
4,S-S3c#0,S/S3c,30.0,6.253,183.871,7.469,3.213
4,S-S3c#0,S/S3c,30.0,11.219,232.915,4.22,4.939
4,S-S3c#0,S/S3c,30.0,8.436,388.817,9.296,3.613
4,S-S3c#0,S/S3c,30.0,14.766,26.424,10.287,5.618
4,S-S3c#0,S/S3c,30.0,21.768,115.524,4.815,8.646
4,S-S3c#0,S/S3c,30.0,21.872,165.065,13.671,8.28
4,S-S3c#0,S/S3c,30.0,41.66,190.449,7.67,17.677
4,S-S3c#0,S/S3c,30.0,16.344,360.212,11.635,7.824
4,S-S3c#0,S/S3c,30.0,16.227,225.388,10.156,7.384
4,S-S3c#0,S/S3c,30.0,11.82,314.105,8.209,6.315
4,S-S3c#0,S/S3c,30.0,28.11,37.366,2.681,13.198
4,S-S3c#0,S/S3c,30.0,34.473,108.635,9.481,17.492
4,S-S3c#0,S/S3c,30.0,36.446,295.537,7.635,14.005
4,S-S3c#0,S/S3c,30.0,68.324,446.929,11.134,23.725
4,S-S3c#0,S/S3c,30.0,62.903,31.79,6.809,21.129
4,S-S3c#0,S/S3c,30.0,32.147,104.179,5.604,13.27
4,S-S3c#0,S/S3c,30.0,5.965,236.573,1.986,3.363
4,S-S3c#0,S/S3c,30.0,9.033,240.909,2.316,10.442
4,S-S3c#0,S/S3c,30.0,21.74,151.211,1.03,52.851
4,S-S3c#0,S/S3c,30.0,0.52,0.516,0.507,33.873
4,S-S3c#0,S/S3c,30.0,2.015,2.297,1.226,64.826
4,S-S3c#0,S/S3c,30.0,2.301,2.99,1.308,62.266
4,S-S3c#0,S/S3c,30.0,6.191,14.221,1.553,42.785
4,S-S3c#0,S/S3c,30.0,18.289,80.684,7.228,18.72
4,S-S3c#0,S/S3c,30.0,57.072,208.025,4.954,24.855
4,S-S3c#0,S/S3c,30.0,76.717,484.357,16.243,21.522
4,S-S3c#0,S/S3c,30.0,58.842,51.831,4.398,18.845
4,S-S3c#0,S/S3c,30.0,6.121,272.451,5.611,3.403
4,S-S3c#0,S/S3c,30.0,8.028,310.711,2.115,19.317
4,S-S3c#0,S/S3c,30.0,1.23,1.192,1.217,70.235
4,S-S3c#0,S/S3c,30.0,19.817,49.035,12.028,39.907
4,S-S3c#0,S/S3c,30.0,61.995,173.287,45.122,35.737
4,S-S3c#0,S/S3c,30.0,131.387,321.348,85.053,40.925
4,S-S3c#0,S/S3c,30.0,121.763,100.699,8.855,28.722
4,S-S3c#0,S/S3c,30.0,109.972,45.026,8.433,24.87
4,S-S3c#0,S/S3c,30.0,116.062,56.476,6.674,25.634
4,S-S3c#0,S/S3c,30.0,133.586,61.925,3.554,29.974
4,S-S3c#0,S/S3c,30.0,117.903,140.137,7.342,28.458
4,S-S3c#0,S/S3c,30.0,48.327,210.587,4.365,18.769
4,S-S3c#0,S/S3c,30.0,14.353,319.114,2.585,12.733
4,S-S3c#0,S/S3c,30.0,31.771,49.903,2.726,43.593
4,S-S3c#0,S/S3c,30.0,99.547,208.258,22.983,47.678
4,S-S3c#0,S/S3c,30.0,160.414,343.774,40.802,44.462
4,S-S3c#0,S/S3c,30.0,143.638,133.581,7.664,32.007
4,S-S3c#0,S/S3c,30.0,100.093,178.023,2.191,21.925
4,S-S3c#0,S/S3c,30.0,41.951,76.187,5.724,9.689
4,S-S3c#0,S/S3c,30.0,42.298,73.936,7.842,10.785
4,S-S3c#0,S/S3c,30.0,56.398,340.574,1.681,14.789
4,S-S3c#0,S/S3c,30.0,72.195,533.531,5.136,20.686
4,S-S3c#0,S/S3c,30.0,41.085,193.641,6.863,16.23
4,S-S3c#0,S/S3c,30.0,29.644,279.353,2.541,14.283
4,S-S3c#0,S/S3c,30.0,69.249,232.1,3.224,29.015
4,S-S3c#0,S/S3c,30.0,93.357,454.779,1.299,26.955
4,S-S3c#0,S/S3c,30.0,71.747,61.275,4.052,18.799
4,S-S3c#0,S/S3c,30.0,63.494,121.018,3.464,17.416
4,S-S3c#0,S/S3c,30.0,73.135,78.322,2.379,20.767
4,S-S3c#0,S/S3c,30.0,78.48,378.723,7.826,22.507
4,S-S3c#0,S/S3c,30.0,61.35,22.151,1.504,16.905
4,S-S3c#0,S/S3c,30.0,35.803,52.816,3.148,9.882
4,S-S3c#0,S/S3c,30.0,42.334,63.725,2.176,13.211
4,S-S3c#0,S/S3c,30.0,26.394,112.837,12.402,9.208
4,S-S3c#0,S/S3c,30.0,24.862,24.282,9.253,10.308
4,S-S3c#0,S/S3c,30.0,42.737,53.633,15.587,21.056
4,S-S3c#0,S/S3c,30.0,21.541,123.384,14.882,15.822
4,S-S3c#0,S/S3c,30.0,23.416,66.412,8.691,15.99
4,S-S3c#0,S/S3c,30.0,62.198,217.703,10.975,27.368
4,S-S3c#0,S/S3c,30.0,36.74,186.524,12.968,11.555
4,S-S3c#0,S/S3c,30.0,3.334,323.531,6.259,1.122
4,S-S3c#0,S/S3c,30.0,12.728,135.613,5.199,6.242
4,S-S3c#0,S/S3c,30.0,20.801,136.352,5.662,11.535
4,S-S3c#0,S/S3c,30.0,25.669,147.572,21.313,12.766
4,S-S3c#0,S/S3c,30.0,13.429,131.021,16.645,5.619
4,S-S3c#0,S/S3c,30.0,30.567,154.208,12.129,13.003
4,S-S3c#0,S/S3c,30.0,6.319,286.996,5.808,3.112
4,S-S3c#0,S/S3c,30.0,33.441,83.875,10.247,17.211
4,S-S3c#0,S/S3c,30.0,25.563,86.748,8.127,12.91
4,S-S3c#0,S/S3c,30.0,35.732,117.634,15.858,14.65
4,S-S3c#0,S/S3c,30.0,31.416,49.542,13.126,13.379
4,S-S3c#0,S/S3c,30.0,35.622,108.837,11.295,19.787
4,S-S3c#0,S/S3c,30.0,24.686,271.105,4.353,15.5
4,S-S3c#0,S/S3c,30.0,35.139,235.507,15.472,20.524
4,S-S3c#0,S/S3c,30.0,18.615,174.909,30.955,8.71
4,S-S3c#0,S/S3c,30.0,29.599,302.993,13.105,14.177
4,S-S3c#0,S/S3c,30.0,11.251,26.321,18.496,5.756
4,S-S3c#0,S/S3c,30.0,20.937,222.61,24.733,11.903
4,S-S3c#0,S/S3c,30.0,45.367,197.688,34.339,30.523
4,S-S3c#0,S/S3c,30.0,17.045,205.662,6.022,9.797
4,S-S3c#0,S/S3c,30.0,20.526,201.088,7.852,10.642
4,S-S3c#0,S/S3c,30.0,69.904,41.134,4.996,35.019
4,S-S3c#0,S/S3c,30.0,41.552,83.583,11.331,21.229
4,S-S3c#0,S/S3c,30.0,32.527,224.75,21.155,15.858
4,S-S3c#0,S/S3c,30.0,95.568,338.548,81.547,43.585
4,S-S3c#0,S/S3c,30.0,42.686,145.042,13.663,18.859
4,S-S3c#0,S/S3c,30.0,57.467,360.569,20.529,24.385
4,S-S3c#0,S/S3c,30.0,43.229,108.517,22.139,16.795
4,S-S3c#0,S/S3c,30.0,5.067,248.887,8.213,1.855
4,S-S3c#0,S/S3c,30.0,28.857,334.811,9.47,10.853
4,S-S3c#0,S/S3c,30.0,41.95,106.961,28.049,15.292
4,S-S3c#0,S/S3c,30.0,32.884,158.473,21.965,12.264
4,S-S3c#0,S/S3c,30.0,292.249,188.285,325.776,112.727
4,S-S3c#0,S/S3c,30.0,33.73,13.113,2.327,13.723
4,S-S3c#0,S/S3c,30.0,45.722,113.427,2.11,18.567
4,S-S3c#0,S/S3c,30.0,35.902,144.273,9.795,17.481
4,S-S3c#0,S/S3c,30.0,26.144,201.312,5.462,12.75
4,S-S3c#0,S/S3c,30.0,24.203,262.119,21.384,15.465
4,S-S3c#0,S/S3c,30.0,20.059,94.418,1.749,11.114
4,S-S3c#0,S/S3c,30.0,42.169,292.073,6.617,21.817
4,S-S3c#0,S/S3c,30.0,38.99,204.211,3.162,17.539
4,S-S3c#0,S/S3c,30.0,12.824,196.872,12.162,4.557
4,S-S3c#0,S/S3c,30.0,114.604,393.71,10.977,31.937
4,S-S3c#0,S/S3c,30.0,125.63,515.32,6.403,26.813
4,S-S3c#0,S/S3c,30.0,126.697,158.092,43.953,23.915
4,S-S3c#0,S/S3c,30.0,112.238,340.984,2.738,20.509
4,S-S3c#0,S/S3c,30.0,125.601,481.772,8.019,23.125
4,S-S3c#0,S/S3c,30.0,110.656,576.103,7.415,20.996
4,S-S3c#0,S/S3c,30.0,140.966,610.999,6.964,27.129
4,S-S3c#0,S/S3c,30.0,161.685,569.327,9.47,29.57
4,S-S3c#0,S/S3c,30.0,134.221,241.787,11.056,22.985
4,S-S3c#0,S/S3c,30.0,89.997,553.107,9.241,15.64
4,S-S3c#0,S/S3c,30.0,110.28,744.271,22.912,19.676
4,S-S3c#0,S/S3c,30.0,112.383,392.344,21.079,21.274
4,S-S3c#0,S/S3c,30.0,92.876,75.87,8.768,17.796
4,S-S3c#0,S/S3c,30.0,110.141,60.162,22.294,21.654
4,S-S3c#0,S/S3c,30.0,58.523,700.013,13.852,11.349
4,S-S3c#0,S/S3c,30.0,62.868,770.099,19.849,11.663
4,S-S3c#0,S/S3c,30.0,63.176,348.053,6.657,11.336
4,S-S3c#0,S/S3c,30.0,101.29,578.648,18.026,18.32
4,S-S3c#0,S/S3c,30.0,82.167,277.775,6.207,16.417
4,S-S3c#0,S/S3c,30.0,35.63,215.671,2.112,10.782
4,S-S3c#0,S/S3c,30.0,7.23,313.248,2.154,3.722
4,S-S3c#0,S/S3c,30.0,6.458,74.028,1.479,6.616
4,S-S3c#0,S/S3c,30.0,6.713,52.614,21.561,3.533
4,S-S3c#0,S/S3c,30.0,79.928,114.989,15.539,25.517
4,S-S3c#0,S/S3c,30.0,102.656,498.391,15.213,22.799
4,S-S3c#0,S/S3c,30.0,116.174,234.072,8.322,22.339
4,S-S3c#0,S/S3c,30.0,65.961,124.625,5.9,12.305
4,S-S3c#0,S/S3c,30.0,125.654,392.655,17.068,23.692
4,S-S3c#0,S/S3c,30.0,137.392,519.071,25.676,27.04
4,S-S3c#0,S/S3c,30.0,119.069,290.796,20.584,25.019
4,S-S3c#0,S/S3c,30.0,162.146,546.342,25.37,33.912
4,S-S3c#0,S/S3c,30.0,230.311,743.459,71.474,46.958
4,S-S3c#0,S/S3c,30.0,223.814,224.521,53.384,42.578
4,S-S3c#0,S/S3c,30.0,176.739,101.159,37.928,33.407
4,S-S3c#0,S/S3c,30.0,151.687,424.707,94.22,27.814
4,S-S3c#0,S/S3c,30.0,112.657,486.998,62.698,21.409
4,S-S3c#0,S/S3c,30.0,30.435,607.437,30.021,5.879
4,S-S3c#0,S/S3c,30.0,31.731,120.107,27.315,6.302
4,S-S3c#0,S/S3c,30.0,14.209,328.001,28.55,2.773
4,S-S3c#0,S/S3c,30.0,57.266,657.09,59.316,11.198
4,S-S3c#0,S/S3c,30.0,49.621,541.515,66.603,9.619
4,S-S3c#0,S/S3c,30.0,82.432,454.305,68.286,15.321
4,S-S3c#0,S/S3c,30.0,102.301,383.724,67.426,18.608
4,S-S3c#0,S/S3c,30.0,54.11,219.81,45.489,12.012
4,S-S3c#0,S/S3c,30.0,8.975,302.56,11.961,2.978
4,S-S3c#0,S/S3c,30.0,37.771,243.879,25.56,20.755
4,S-S3c#0,S/S3c,30.0,19.457,76.573,37.416,8.181
4,S-S3c#0,S/S3c,30.0,126.435,267.894,139.734,36.038
4,S-S3c#0,S/S3c,30.0,264.83,637.634,294.88,59.013
4,S-S3c#0,S/S3c,30.0,74.581,56.896,65.012,15.282
4,S-S3c#0,S/S3c,30.0,66.542,196.428,58.167,13.146
4,S-S3c#0,S/S3c,30.0,97.516,410.11,63.922,18.867
4,S-S3c#0,S/S3c,30.0,104.224,445.701,63.74,21.506
4,S-S3c#0,S/S3c,30.0,47.878,155.767,35.961,13.182
4,S-S3c#0,S/S3c,30.0,16.208,246.812,13.154,8.193
4,S-S3c#0,S/S3c,30.0,25.978,259.659,14.986,21.73
4,S-S3c#0,S/S3c,30.0,43.134,108.157,18.648,29.829
4,S-S3c#0,S/S3c,30.0,38.636,123.313,14.201,23.377
4,S-S3c#0,S/S3c,30.0,11.585,264.521,2.211,11.203
4,S-S3c#0,S/S3c,30.0,27.327,119.053,4.504,107.608
4,S-S3c#0,S/S3c,30.0,4.279,5.373,4.377,105.183
4,S-S3c#0,S/S3c,30.0,11.023,10.952,18.318,99.533
4,S-S3c#0,S/S3c,30.0,18.046,15.561,28.305,112.889
4,S-S3c#0,S/S3c,30.0,26.657,23.717,34.332,128.846
4,S-S3c#0,S/S3c,30.0,116.024,62.568,147.43,142.114
4,S-S3c#0,S/S3c,30.0,314.996,190.91,390.751,157.229
4,S-S3c#0,S/S3c,30.0,80.067,234.896,21.612,28.853
4,S-S3c#0,S/S3c,30.0,37.819,206.868,10.322,13.428
4,S-S3c#0,S/S3c,30.0,9.174,367.126,3.813,4.102
4,S-S3c#0,S/S3c,30.0,22.352,225.631,2.703,12.234
4,S-S3c#0,S/S3c,30.0,54.606,122.984,7.484,43.846
4,S-S3c#0,S/S3c,30.0,35.667,274.091,114.854,13.291
4,S-S3c#0,S/S3c,30.0,106.956,247.91,138.708,32.179
4,S-S3c#0,S/S3c,30.0,242.49,282.272,271.345,66.857
4,S-S3c#0,S/S3c,30.0,23.296,186.252,1.568,12.265
4,S-S3c#0,S/S3c,30.0,36.995,263.692,1.36,28.283
4,S-S3c#0,S/S3c,30.0,47.659,136.351,4.405,37.021
4,S-S3c#0,S/S3c,30.0,33.655,144.659,7.104,24.384
4,S-S3c#0,S/S3c,60.0,57.64,223.309,7.113,24.117
4,S-S3c#0,S/S3c,60.0,72.706,293.762,6.397,23.158
4,S-S3c#0,S/S3c,60.0,84.051,370.03,17.513,20.894
4,S-S3c#0,S/S3c,60.0,93.506,257.213,15.202,18.047
4,S-S3c#0,S/S3c,60.0,144.744,392.965,17.996,26.453
4,S-S3c#0,S/S3c,60.0,120.903,531.352,36.124,19.102
4,S-S3c#0,S/S3c,60.0,188.922,910.533,49.342,24.042
4,S-S3c#0,S/S3c,60.0,188.23,1254.924,52.886,22.294
4,S-S3c#0,S/S3c,60.0,229.838,113.681,46.128,27.056
4,S-S3c#0,S/S3c,60.0,224.088,776.731,62.713,26.308
4,S-S3c#0,S/S3c,60.0,204.589,322.688,72.461,23.712
4,S-S3c#0,S/S3c,60.0,182.29,263.621,43.054,24.091
4,S-S3c#0,S/S3c,60.0,151.02,589.521,23.374,21.591
4,S-S3c#0,S/S3c,60.0,186.771,546.305,17.981,24.511
4,S-S3c#0,S/S3c,60.0,273.069,977.736,8.281,31.248
4,S-S3c#0,S/S3c,60.0,241.247,543.824,8.78,28.648
4,S-S3c#0,S/S3c,60.0,211.781,135.558,17.619,25.791
4,S-S3c#0,S/S3c,60.0,281.34,881.074,34.768,28.044
4,S-S3c#0,S/S3c,60.0,329.584,843.068,34.912,28.569
4,S-S3c#0,S/S3c,60.0,340.436,837.223,56.919,28.989
4,S-S3c#0,S/S3c,60.0,283.022,782.517,59.14,26.475
4,S-S3c#0,S/S3c,60.0,343.881,506.789,49.718,30.338
4,S-S3c#0,S/S3c,60.0,376.715,377.874,48.07,31.58
4,S-S3c#0,S/S3c,60.0,344.477,368.891,57.132,31.881
4,S-S3c#0,S/S3c,60.0,238.702,713.379,47.761,26.076
4,S-S3c#0,S/S3c,60.0,200.607,555.862,22.976,27.283
4,S-S3c#0,S/S3c,60.0,210.605,711.11,12.523,30.392
4,S-S3c#0,S/S3c,60.0,91.179,470.848,12.557,14.821
4,S-S3c#0,S/S3c,60.0,35.101,281.785,15.082,7.471
4,S-S3c#0,S/S3c,60.0,85.761,149.196,17.25,21.801
4,S-S3c#0,S/S3c,60.0,43.005,35.412,12.962,10.366
4,S-S3c#0,S/S3c,60.0,50.018,56.64,21.631,10.069
4,S-S3c#0,S/S3c,60.0,24.573,171.149,11.79,4.523
4,S-S3c#0,S/S3c,60.0,35.496,117.449,18.017,6.318
4,S-S3c#0,S/S3c,60.0,28.352,97.215,14.715,4.659
4,S-S3c#0,S/S3c,60.0,10.763,312.941,24.582,1.567
4,S-S3c#0,S/S3c,60.0,63.59,226.031,16.464,9.165
4,S-S3c#0,S/S3c,60.0,83.42,328.855,22.857,12.557
4,S-S3c#0,S/S3c,60.0,52.423,126.794,24.581,8.4
4,S-S3c#0,S/S3c,60.0,89.816,249.228,57.102,13.771
4,S-S3c#0,S/S3c,60.0,248.291,57.315,95.732,34.036
4,S-S3c#0,S/S3c,60.0,296.331,924.145,116.786,39.891
4,S-S3c#0,S/S3c,60.0,303.677,180.743,98.732,40.209
4,S-S3c#0,S/S3c,60.0,328.69,547.866,88.825,43.363
4,S-S3c#0,S/S3c,60.0,299.365,942.924,87.213,37.254
4,S-S3c#0,S/S3c,60.0,194.953,291.372,86.713,26.565
4,S-S3c#0,S/S3c,60.0,96.123,509.517,72.438,15.535
4,S-S3c#0,S/S3c,60.0,66.332,412.143,59.801,12.126
4,S-S3c#0,S/S3c,60.0,78.47,731.733,45.046,16.056
4,S-S3c#0,S/S3c,60.0,84.374,403.699,39.069,18.099
4,S-S3c#0,S/S3c,60.0,62.056,506.609,45.138,14.532
4,S-S3c#0,S/S3c,60.0,67.719,639.645,46.993,15.914
4,S-S3c#0,S/S3c,60.0,96.563,712.124,40.246,23.684
4,S-S3c#0,S/S3c,60.0,69.928,321.812,36.202,18.095
4,S-S3c#0,S/S3c,60.0,62.459,38.861,18.551,19.076
4,S-S3c#0,S/S3c,60.0,66.723,249.852,24.475,23.031
4,S-S3c#0,S/S3c,60.0,46.118,143.368,28.469,18.073
4,S-S3c#0,S/S3c,60.0,44.375,287.947,30.562,17.42
4,S-S3c#0,S/S3c,60.0,45.805,328.351,30.793,17.738
4,S-S3c#0,S/S3c,60.0,35.991,186.656,24.85,12.497
4,S-S3c#0,S/S3c,60.0,508.702,289.86,523.527,146.239
4,S-S3c#0,S/S3c,60.0,43.445,384.73,13.922,11.037
4,S-S3c#0,S/S3c,60.0,48.711,133.62,14.656,11.318
4,S-S3c#0,S/S3c,60.0,74.288,268.022,21.222,17.248
4,S-S3c#0,S/S3c,60.0,105.8,404.156,27.972,23.115
4,S-S3c#0,S/S3c,60.0,105.308,358.461,37.253,22.561
4,S-S3c#0,S/S3c,60.0,97.101,765.543,38.687,20.399
4,S-S3c#0,S/S3c,60.0,63.125,173.49,30.949,13.432
4,S-S3c#0,S/S3c,60.0,58.53,74.084,21.937,13.728
4,S-S3c#0,S/S3c,60.0,79.219,602.274,31.446,18.764
4,S-S3c#0,S/S3c,60.0,33.879,71.813,14.073,8.336
4,S-S3c#0,S/S3c,60.0,34.367,167.841,14.521,9.818
4,S-S3c#0,S/S3c,60.0,25.787,143.324,16.784,8.035
4,S-S3c#0,S/S3c,60.0,33.567,257.077,21.677,11.19
4,S-S3c#0,S/S3c,60.0,29.338,150.509,20.279,9.458
4,S-S3c#0,S/S3c,60.0,6.65,112.65,17.388,2.306
4,S-S3c#0,S/S3c,60.0,12.439,158.553,18.323,4.536
4,S-S3c#0,S/S3c,60.0,26.901,103.172,7.793,9.223
4,S-S3c#0,S/S3c,60.0,34.036,26.912,6.678,11.411
4,S-S3c#0,S/S3c,60.0,38.691,80.805,9.324,13.747
4,S-S3c#0,S/S3c,60.0,47.845,266.84,13.44,19.96
4,S-S3c#0,S/S3c,60.0,39.06,333.583,10.486,20.697
4,S-S3c#0,S/S3c,60.0,28.692,128.905,3.553,21.384
4,S-S3c#0,S/S3c,60.0,22.115,420.314,5.066,14.903
4,S-S3c#0,S/S3c,60.0,23.73,353.864,1.611,15.329
4,S-S3c#0,S/S3c,60.0,44.207,184.916,11.621,21.908
4,S-S3c#0,S/S3c,60.0,65.783,266.678,15.164,23.024
4,S-S3c#0,S/S3c,60.0,75.635,373.407,20.37,19.408
4,S-S3c#0,S/S3c,60.0,74.329,506.58,11.62,14.823
4,S-S3c#0,S/S3c,60.0,71.455,457.479,9.484,13.246
4,S-S3c#0,S/S3c,60.0,78.149,383.181,7.994,13.256
4,S-S3c#0,S/S3c,60.0,123.276,786.875,6.852,17.965
4,S-S3c#0,S/S3c,60.0,192.815,566.411,16.985,25.251
4,S-S3c#0,S/S3c,60.0,195.298,176.954,13.126,26.304
4,S-S3c#0,S/S3c,60.0,201.318,834.331,17.006,26.79
4,S-S3c#0,S/S3c,60.0,235.471,753.451,31.037,28.506
4,S-S3c#0,S/S3c,60.0,289.655,1435.373,59.966,30.488
4,S-S3c#0,S/S3c,60.0,359.533,1591.971,78.199,34.549
4,S-S3c#0,S/S3c,60.0,492.547,1501.108,73.749,41.929
4,S-S3c#0,S/S3c,60.0,581.291,1297.86,78.505,41.982
4,S-S3c#0,S/S3c,60.0,652.132,681.607,40.702,42.15
4,S-S3c#0,S/S3c,60.0,684.695,348.093,5.643,41.125
4,S-S3c#0,S/S3c,60.0,694.732,215.569,40.904,40.335
4,S-S3c#0,S/S3c,60.0,687.043,130.429,80.141,39.02
4,S-S3c#0,S/S3c,60.0,684.125,209.303,123.356,38.623
4,S-S3c#0,S/S3c,60.0,706.191,184.166,149.299,39.781
4,S-S3c#0,S/S3c,60.0,721.138,144.985,166.396,40.402
4,S-S3c#0,S/S3c,60.0,706.551,175.835,190.324,39.315
4,S-S3c#0,S/S3c,60.0,747.484,178.092,206.75,41.26
4,S-S3c#0,S/S3c,60.0,769.611,218.504,230.455,42.328
4,S-S3c#0,S/S3c,60.0,775.688,238.052,246.741,42.532
4,S-S3c#0,S/S3c,60.0,795.579,272.261,267.959,43.262
4,S-S3c#0,S/S3c,60.0,818.918,248.668,271.567,44.172
4,S-S3c#0,S/S3c,60.0,841.757,172.634,287.81,45.069
4,S-S3c#0,S/S3c,60.0,830.342,98.613,288.895,44.374
4,S-S3c#0,S/S3c,60.0,842.881,84.337,280.457,45.021
4,S-S3c#0,S/S3c,60.0,879.856,324.195,234.646,47.107
4,S-S3c#0,S/S3c,60.0,856.385,537.652,226.484,46.038
4,S-S3c#0,S/S3c,60.0,870.615,614.766,188.559,47.121
4,S-S3c#0,S/S3c,60.0,852.0,628.556,165.059,46.561
4,S-S3c#0,S/S3c,60.0,835.443,638.122,119.714,46.233
4,S-S3c#0,S/S3c,60.0,830.767,612.014,82.385,46.197
4,S-S3c#0,S/S3c,60.0,831.307,598.505,38.737,46.163
4,S-S3c#0,S/S3c,60.0,843.596,679.573,5.899,46.638
4,S-S3c#0,S/S3c,60.0,835.52,532.367,20.496,45.722
4,S-S3c#0,S/S3c,60.0,843.094,433.932,33.772,45.641
4,S-S3c#0,S/S3c,60.0,898.021,297.014,68.702,47.819
4,S-S3c#0,S/S3c,60.0,909.137,167.636,97.228,48.154
4,S-S3c#0,S/S3c,60.0,902.57,75.217,116.801,47.853
4,S-S3c#0,S/S3c,60.0,860.075,29.727,150.166,45.534
4,S-S3c#0,S/S3c,60.0,843.673,50.251,161.315,45.125
4,S-S3c#0,S/S3c,60.0,783.53,121.921,161.24,43.22
4,S-S3c#0,S/S3c,60.0,657.237,237.958,147.908,38.456
4,S-S3c#0,S/S3c,60.0,606.699,216.538,140.22,37.854
4,S-S3c#0,S/S3c,60.0,545.681,395.925,148.666,36.407
